time,value
2024-04-06,-6.1369741312124315
2024-04-18,-5.707442737615038
2024-04-30,-6.155710003703197
2024-05-12,-6.085879098498113
2024-05-24,-6.018435350397655
2024-06-17,-5.891050260579216
2024-06-29,-5.95310449753449
2024-07-11,-5.8585042340135765
2024-08-04,-6.232489629405247
2024-08-16,-6.326288951747663
2024-08-28,-7.930152639880265
2024-09-09,-6.393788677126969
2024-09-21,-6.47665971861408
2024-10-03,-6.408650733330884
2024-10-15,-6.569375565044221
2024-10-27,-6.419955614248673
2024-11-08,-6.524784195826504
2024-11-20,-6.608732256138645
2024-12-02,-6.519091456741321
2024-12-14,-6.472983874079103
2024-12-26,-6.262872552044595
2025-01-07,-6.263311332364485
2025-01-19,-6.487507065896328
2025-01-31,-6.2558815904744725
2025-02-12,-6.284412989036427
2025-02-24,-6.055389322715879
2025-03-08,-6.265188761592907
2025-03-20,-6.1644113829484155
2025-04-01,-6.3397012730372655
2025-04-25,-6.291140120655779
2025-05-07,-5.936086721329573
2025-05-19,-5.882934370384952
2025-05-31,-5.987416428871455
2025-06-12,-5.995817122925984
2025-06-24,-6.09329319204987
2025-07-06,-5.843315391410196
2025-07-18,-6.2260269007851985
2025-07-30,-6.054088462637917
2025-08-11,-6.316528871158447
2025-08-23,-6.22953098041652
2025-09-04,-6.280778614014309
2025-09-16,-6.317524376084631
2025-09-28,-6.377523563026775
2025-10-10,-6.381253343311389
2025-10-22,-6.433323182355871
