time,value
2024-02-18,-6.240724348389861
2024-03-01,-6.391647881351922
2024-03-13,-6.315173998667959
2024-03-25,-6.169309696779717
2024-04-06,-6.402375430291443
2024-04-18,-6.153403929299827
2024-04-30,-6.173233187503956
2024-05-12,-5.733630278106006
2024-05-24,-5.8972601189076475
2024-06-05,-5.902199543808684
2024-06-17,-6.01738244410334
2024-06-29,-5.690810617867554
2024-07-11,-6.078234464939065
2024-07-23,-6.1339955906434485
2024-08-04,-5.93821874549517
2024-08-16,-6.325316704288845
2024-08-28,-6.246777026382956
2024-09-09,-6.499084678835127
2024-09-21,-6.511197491072385
2024-10-03,-6.356318387646606
2024-10-15,-6.400980799046984
2024-10-27,-6.542275683193304
2024-11-08,-6.6137175941139414
2024-11-20,-6.434866919806349
2024-12-02,-6.278924379569773
2024-12-14,-6.155592240902504
2024-12-26,-6.365627178414339
2025-01-07,-6.347764071523128
2025-01-19,-6.256225378236993
2025-01-31,-6.128486450707012
2025-02-12,-6.109587060428726
2025-02-24,-5.988211831072505
2025-03-08,-6.158916728850415
2025-03-20,-6.41563249440903
2025-04-13,-6.0335715692089185
2025-04-25,-6.067660722871527
2025-05-07,-5.9535897928312576
2025-05-19,-5.9256757743383615
2025-05-31,-5.723801771492036
2025-06-12,-5.844717685674974
2025-06-24,-5.866871875878173
2025-07-06,-5.979263226594528
2025-07-18,-5.899657631424588
2025-07-30,-5.881342191078961
2025-08-23,-6.393974858631854
2025-09-04,-6.389383582432671
2025-09-16,-6.2551971020809995
2025-09-28,-6.198864985236963
2025-10-10,-6.13946171171728
2025-10-22,-6.105406231275612
